"","Fecha","Folio","Nombre","Descripcion","Cantidad","Unidad","ClaveUnidad","ValorUnitario","ClaveProdServ","TipoCambio","Importe","SubTotal","Total","Moneda","Material","Marca","Clave","Unds","Fruta","Embalaje","Dolar","Unitario_real","Unitario_iva"
"629",2018-02-16,4025,"Abacart Agricola, S. de P.R. de R.L.","ETIQ X PIST GS BCA 8 GS 8 DIG - PAQ C/10 ROLLOS-10,000 ET - USD",100,"PAQUETE","XPK",3.42,"14111537",18.5159,342,342,396.72,"USD","TRAZABILIDAD",NA,NA,NA,NA,NA,18.5880666666667,3.42,3.9672
"630",2018-02-16,4178,"NAMINSA S.A. DE C.V.","PADS 6X7.5 NEGROS 28.800 UNDS",57600,"PIEZAS","H87",0.004,"11162100",18.6025,230.4,3957.9,4591.16,"USD","PADS",NA,NA,28800,NA,NA,18.5880666666667,0.004,0.00464
"631",2018-02-16,4178,"NAMINSA S.A. DE C.V.","CLAMS.3407 125 GRS MORA/ARANDANO 6 OZ 4X4 NG",30000,"PIEZAS","H87",0.03923,"24112902",18.6025,1176.9,3957.9,4591.16,"USD","CLAMS",NA,"3407",NA,"MIXTO","4.4OZ",18.5880666666667,0.03923,0.0455068
"632",2018-02-17,4186,"NAMINSA S.A. DE C.V.","PADS ABSORBENTES 9.5X14 9360 UNDS NEGROS",28080,"PIEZAS","H87",0.012,"11162100",18.5159,336.96,2106.62,2443.68,"USD","PADS",NA,NA,9360,NA,NA,18.5159,0.012,0.01392
"633",2018-02-17,4186,"NAMINSA S.A. DE C.V.","CLAMS.3903 MORA 12 OZ 1 PINTA",20800,"PIEZAS","H87",0.08508,"24112902",18.5159,1769.66,2106.62,2443.68,"USD","CLAMS",NA,"3903",NA,"ZARZAMORA","12OZ",18.5159,0.0850798076923077,0.0986925769230769
"634",2018-02-19,110,"ARELY ALEJANDRA NUÑEZ MARTINEZ","BOLSAS DE GEL REFRIGERANTE",750,NA,"H87",0.291435991481434,"78121500",NA,218.576993611075,22867,26525.72,"MXN","GEL",NA,NA,NA,NA,NA,18.52894,0.291435991481434,0.338065750118463
"635",2018-02-19,110,"ARELY ALEJANDRA NUÑEZ MARTINEZ","TARIMAS PLASTICAS",70,NA,"H87",11.3336218909447,"24112702",NA,793.353532366126,22867,26525.72,"MXN","TARIMA",NA,NA,NA,NA,NA,18.52894,11.3336218909447,13.1470013934958
"636",2018-02-19,110,"ARELY ALEJANDRA NUÑEZ MARTINEZ","KILOS DE CINTURON PORTAGEL(3 ROLLOS)",45.95,NA,"KGM",3.23817768312704,"24111503",NA,148.794264539688,22867,26525.72,"MXN","GEL",NA,NA,NA,NA,NA,18.52894,3.23817768312704,3.75628611242737
"637",2018-02-19,109,"ARELY ALEJANDRA NUÑEZ MARTINEZ","BASES TERMICAS",30,NA,"H87",6.99,"13111300",18.48,209.7,2329.7,2702.45,"USD","BASES TERMICAS",NA,NA,NA,NA,NA,18.52894,6.99,8.1084
"638",2018-02-19,76840,"COOL PAK AG PACKAGING S DE RL DE CV","CORRGTETRAYBLKGENIP4406OZ 32219 CAJA 6OZ BLK GENERICA",750,"Each","H87",0.45,"24112505",18.6025,337.5,337.5,391.5,"USD","CAJAS",NA,NA,NA,NA,"12X6OZ",18.52894,0.45,0.522
"639",2018-02-19,76838,"COOL PAK AG PACKAGING S DE RL DE CV","CORRGTETRAYBSHGENAT6104X4 20150 CAJA 4X4 GENERICA-CH",1000,"Each","H87",0.43,"24112505",18.6025,430,430,498.8,"USD","CAJAS",NA,NA,NA,NA,"12X4.4OZ",18.52894,0.43,0.4988
"640",2018-02-19,109,"ARELY ALEJANDRA NUÑEZ MARTINEZ","CUBIERTAS TERMICAS DE 1.80 MTS",80,NA,"H87",26.5,"13111300",18.48,2120,2329.7,2702.45,"USD","CUBIERTAS TERMICAS",NA,NA,NA,NA,NA,18.52894,26.5,30.74
"641",2018-02-19,2760,"ALTA TRANSFORMACION DE GUADALAJARA SA DE CV","CHAROLA ALPASA 12/6 OZ",2700,"PIEZA","H87",0.313,"24121503",18.4797,845.1,845.1,980.32,"USD","CAJAS","ALPASA",NA,NA,NA,"12X6OZ",18.52894,0.313,0.36308
"642",2018-02-19,110,"ARELY ALEJANDRA NUÑEZ MARTINEZ","ESQUINERO PLASTICO DE 2.00 MTS",200,NA,"H87",0.366993470754398,"13102022",NA,73.3986941508797,22867,26525.72,"MXN","ESQUINERO",NA,NA,NA,NA,NA,18.52894,0.366993470754398,0.425712426075102
"643",2018-02-20,4199,"NAMINSA S.A. DE C.V.","CLAMS.3903 MORA 12 OZ 1 PINTA",26000,"PIEZAS","H87",0.08508,"24112902",18.4797,2212.08,2549.04,2956.88,"USD","CLAMS",NA,"3903",NA,"ZARZAMORA","12OZ",18.4797,0.08508,0.0986928
"644",2018-02-20,4199,"NAMINSA S.A. DE C.V.","PADS ABSORBENTES 9.5X14 9360 UNDS NEGROS",28080,"PIEZAS","H87",0.012,"11162100",18.4797,336.96,2549.04,2956.88,"USD","PADS",NA,NA,9360,NA,NA,18.4797,0.012,0.01392
"645",2018-02-20,2000827,"Logistics Interoceanica de Carga SA de CV","FRUITS ROUGES & CO. 125 GR.",12628,NA,"H87",0.35,"14121500",18.4797,4419.8,8519.8,9882.97,"USD",NA,"ROUGE",NA,NA,"ZARZAMORA",NA,18.4797,0.35,0.406
"646",2018-02-20,2000827,"Logistics Interoceanica de Carga SA de CV","SEPARADOR PUNNET NEGRA BERRIES 7.9 OZ Y 5.3 OZ",15220,NA,"H87",0.09,"14121500",18.4797,1369.8,8519.8,9882.97,"USD","SEPARADOR PUNNET","PUNNET",NA,NA,"ZARZAMORA","PUNNET",18.4797,0.09,0.1044
"647",2018-02-20,2000827,"Logistics Interoceanica de Carga SA de CV","CAJA PUNNET BLACK BERRIES 7.9 OZ / 5.3 OZ",7480,NA,"H87",0.365,"14121500",18.4797,2730.2,8519.8,9882.97,"USD","CAJAS","PUNNET",NA,NA,"ZARZAMORA","12X150G",18.4797,0.365,0.4234
"648",2018-02-21,2762,"ALTA TRANSFORMACION DE GUADALAJARA SA DE CV","CHAROLA ALPASA 12/6 OZ, ESTA FACTURA AVALA LA REMISION 12208",27000,"PIEZA","H87",0.313,"24121503",18.6594,8451,8451,9803.16,"USD","CAJAS","ALPASA",NA,NA,NA,"12X6OZ",18.6594,0.313,0.36308
"649",2018-02-22,4223,"NAMINSA S.A. DE C.V.","PUNNETS 150 GRS MORA 5011",60000,"PIEZAS","H87",0.03976,"24112902",18.6594,2385.6,3959.4,4592.9,"USD","CLAMS","PUNNET","5011",NA,"ZARZAMORA","150G",18.6594,0.03976,0.0461216
"650",2018-02-22,4223,"NAMINSA S.A. DE C.V.","PADS 6X7.5 NEGROS 28.800 UNDS",57600,"PIEZAS","H87",0.004,"11162100",18.6594,230.4,3959.4,4592.9,"USD","PADS",NA,NA,28800,NA,NA,18.6594,0.004,0.00464
"651",2018-02-22,4223,"NAMINSA S.A. DE C.V.","PADS ABSORBENTES 77X77 NEGROS 30.000 UNDS",30000,"PIEZAS","H87",0.0055,"11162100",18.6594,165,3959.4,4592.9,"USD","PADS",NA,NA,30000,NA,NA,18.6594,0.0055,0.00638
"652",2018-02-22,4223,"NAMINSA S.A. DE C.V.","CLAMS.3407 125 GRS MORA/ARANDANO 6 OZ 4X4 NG",30000,"PIEZAS","H87",0.03928,"24112902",18.6594,1178.4,3959.4,4592.9,"USD","CLAMS",NA,"3407",NA,"MIXTO","4.4OZ",18.6594,0.03928,0.0455648
"653",2018-02-23,77094,"COOL PAK AG PACKAGING S DE RL DE CV","CORRGTETRAYBLKGENIP4406OZ 32219 CAJA 6OZ BLK GENERICA",1500,"Each","H87",0.45,"24112505",18.5159,675,675,783,"USD","CAJAS",NA,NA,NA,NA,"12X6OZ",18.60741,0.45,0.522
"654",2018-02-23,4231,"NAMINSA S.A. DE C.V.","CLAMS.3407 125 GRS MORA/ARANDANO 6 OZ 4X4 NG",36000,"PIEZAS","H87",0.03923,"24112902",18.6518,1412.28,1553.28,1801.8,"USD","CLAMS",NA,"3407",NA,"MIXTO","4.4OZ",18.60741,0.03923,0.0455068
"655",2018-02-23,4233,"NAMINSA S.A. DE C.V.","CLAM ARANDANO 6OZ 5X4 NP",2700,"PIEZAS","H87",0.04615,"24112902",18.6518,124.61,1557.73,1806.96,"USD","CLAMS",NA,NA,NA,"ARANDANO","6OZ",18.60741,0.0461518518518519,0.0535361481481481
"656",2018-02-23,4233,"NAMINSA S.A. DE C.V.","CLAMS.3903 MORA 12 OZ 1 PINTA",10400,"PIEZAS","H87",0.08508,"24112902",18.6518,884.83,1557.73,1806.96,"USD","CLAMS",NA,"3903",NA,"ZARZAMORA","12OZ",18.60741,0.0850798076923077,0.0986925769230769
"657",2018-02-23,4233,"NAMINSA S.A. DE C.V.","CLAMS.3407 125 GRS MORA/ARANDANO 6 OZ 4X4 NG
Blanco",12000,"PIEZAS","H87",0.03923,"24112902",18.6518,470.76,1557.73,1806.96,"USD","CLAMS",NA,"3407",NA,"MIXTO","4.4OZ",18.60741,0.03923,0.0455068
"658",2018-02-23,77097,"COOL PAK AG PACKAGING S DE RL DE CV","CORRGTETRAYBLKGENIP4406OZ 32219 CAJA 6OZ BLK GENERICA",1500,"Each","H87",0.45,"24112505",18.5159,675,675,783,"USD","CAJAS",NA,NA,NA,NA,"12X6OZ",18.60741,0.45,0.522
"659",2018-02-23,77101,"COOL PAK AG PACKAGING S DE RL DE CV","CORRGTETRAYBLKGENIP4406OZ 32219 CAJA 6OZ BLK GENERICA",1500,"Each","H87",0.45,"24112505",18.4797,675,675,783,"USD","CAJAS",NA,NA,NA,NA,"12X6OZ",18.60741,0.45,0.522
"660",2018-02-23,4233,"NAMINSA S.A. DE C.V.","CLAMS.4004 18 OZ MORA 360 UNDS",720,"PIEZAS","H87",0.10768,"24112902",18.6518,77.53,1557.73,1806.96,"USD","CLAMS",NA,"4004",360,"ZARZAMORA","18OZ",18.60741,0.107680555555556,0.124909444444444
"661",2018-02-23,4230,"NAMINSA S.A. DE C.V.","CLAMS.3720 ARANDANOS 6 OZ  NP 5X5 900 UNDS
Blanco",27000,"PIEZAS","H87",0.04615,"24112902",18.6518,1246.05,1246.05,1445.42,"USD","CLAMS",NA,"3720",900,"ARANDANO","6OZ",18.60741,0.04615,0.053534
"662",2018-02-23,4231,"NAMINSA S.A. DE C.V.","PADS ABSORBENTES 77X77 NEGROS 30.000 UNDS",30000,"PIEZAS","H87",0.0047,"11162100",18.6518,141,1553.28,1801.8,"USD","PADS",NA,NA,30000,NA,NA,18.60741,0.0047,0.005452
"663",2018-02-26,130,"ARELY ALEJANDRA NUÑEZ MARTINEZ","KILOS DE CINTURON PORTA GEL(3 ROLLOS)",43.35,NA,"KGM",3.22006039076896,"24111503",NA,139.589617939835,53441,61991.56,"MXN","GEL",NA,NA,NA,NA,NA,18.6331909090909,3.22006039076896,3.735270053292
"664",2018-02-26,130,"ARELY ALEJANDRA NUÑEZ MARTINEZ","TARIMAS PLASTICAS",170,NA,"H87",11.2702113676914,"24112702",NA,1915.93593250753,53441,61991.56,"MXN","TARIMA",NA,NA,NA,NA,NA,18.6331909090909,11.2702113676914,13.073445186522
"665",2018-02-26,4241,"NAMINSA S.A. DE C.V.","PADS ABSORBENTES 77X77 NEGROS 30.000 UNDS",30000,"PIEZAS","H87",0.0042,"11162100",18.6574,126,2432.43,2821.62,"USD","PADS",NA,NA,30000,NA,NA,18.6331909090909,0.0042,0.004872
"666",2018-02-26,130,"ARELY ALEJANDRA NUÑEZ MARTINEZ","PLACAS DE UNICEL DE 2CM",50,NA,"H87",3.22006039076896,"30141514",NA,161.003019538448,53441,61991.56,"MXN","UNICEL",NA,NA,NA,NA,NA,18.6331909090909,3.22006039076897,3.735270053292
"667",2018-02-26,131,"ARELY ALEJANDRA NUÑEZ MARTINEZ","CUBIERTAS TERMICAS DE 1.80 MTS",40,NA,"H87",26.5,"13111300",18.57,1060,1339.6,1553.94,"USD","CUBIERTAS TERMICAS",NA,NA,NA,NA,NA,18.6331909090909,26.5,30.74
"668",2018-02-26,4241,"NAMINSA S.A. DE C.V.","CLAMS.3407 125 GRS MORA/ARANDANO 6 OZ 4X4 NG
56 CAJAS DE 4.4OZ ETIQUETADO DE ROUGE",33600,"PIEZAS","H87",0.03923,"24112902",18.6574,1318.13,2432.43,2821.62,"USD","CLAMS","ROUGE","3407",NA,"MIXTO","4.4OZ",18.6331909090909,0.0392300595238095,0.0455068690476191
"669",2018-02-26,4241,"NAMINSA S.A. DE C.V.","CLAMS.4004 18 OZ MORA 360 UNDS",7200,"PIEZAS","H87",0.11018,"24112902",18.6574,793.3,2432.43,2821.62,"USD","CLAMS",NA,"4004",360,"ZARZAMORA","18OZ",18.6331909090909,0.110180555555556,0.127809444444444
"670",2018-02-26,130,"ARELY ALEJANDRA NUÑEZ MARTINEZ","ESQUINERO DE CARTON DE 1.0 MT/2.5,",200,NA,"H87",0.464225373002526,"24141508",NA,92.8450746005052,53441,61991.56,"MXN","ESQUINERO",NA,NA,NA,NA,NA,18.6331909090909,0.464225373002526,0.53850143268293
"671",2018-02-26,130,"ARELY ALEJANDRA NUÑEZ MARTINEZ","ESQUINERO PLASTICO DE 1.50 MTS",300,NA,"H87",0.273705133215362,"13102022",NA,82.1115399646086,53441,61991.56,"MXN","ESQUINERO",NA,NA,NA,NA,NA,18.6331909090909,0.273705133215362,0.31749795452982
"672",2018-02-26,131,"ARELY ALEJANDRA NUÑEZ MARTINEZ","BASES TERMICAS",40,NA,"H87",6.99,"13111300",18.57,279.6,1339.6,1553.94,"USD","BASES TERMICAS",NA,NA,NA,NA,NA,18.6331909090909,6.99,8.1084
"673",2018-02-26,2769,"ALTA TRANSFORMACION DE GUADALAJARA SA DE CV","CHAROLA ALPASA 12/6 OZ, ESTA FACTURA AVALA LA REMISION 12211",17079,"PIEZA","H87",0.313,"24121503",18.5659,5345.727,5345.73,6201.05,"USD","CAJAS","ALPASA",NA,NA,NA,"12X6OZ",18.6331909090909,0.313,0.36308
"674",2018-02-26,4251,"NAMINSA S.A. DE C.V.","PADS ABSORBENTES 9.5X14 9360 UNDS NEGROS",18720,"PIEZAS","H87",0.012,"11162100",18.6574,224.64,1551.89,1800.19,"USD","PADS",NA,NA,9360,NA,NA,18.6331909090909,0.012,0.01392
"675",2018-02-26,130,"ARELY ALEJANDRA NUÑEZ MARTINEZ","BOLSAS DE GEL REFRIGERANTE",500,NA,"H87",0.289805435169207,"78121500",NA,144.902717584603,53441,61991.56,"MXN","GEL",NA,NA,NA,NA,NA,18.6331909090909,0.289805435169207,0.33617430479628
"676",2018-02-26,4241,"NAMINSA S.A. DE C.V.","PADS ABSORBENTES 13X13 15.000 UNDS NEGROS",15000,"PIEZAS","H87",0.013,"11162100",18.6574,195,2432.43,2821.62,"USD","PADS",NA,NA,15000,NA,NA,18.6331909090909,0.013,0.01508
"677",2018-02-26,130,"ARELY ALEJANDRA NUÑEZ MARTINEZ","ESQUINERO PLASTICO DE 2.00 MTS",700,NA,"H87",0.364940177620483,"13102022",NA,255.458124334338,53441,61991.56,"MXN","ESQUINERO",NA,NA,NA,NA,NA,18.6331909090909,0.364940177620483,0.42333060603976
"678",2018-02-26,4251,"NAMINSA S.A. DE C.V.","CLAMS.3903 MORA 12 OZ 1 PINTA
MATERIAL SIN ETIQUETA",15600,"PIEZAS","H87",0.08508,"24112902",18.6574,1327.25,1551.89,1800.19,"USD","CLAMS",NA,"3903",NA,"ZARZAMORA","12OZ",18.6331909090909,0.0850801282051282,0.0986929487179487
"679",2018-02-26,4240,"NAMINSA S.A. DE C.V.","CLAMS.4007 ARANDANOS 18OZ 300 UNDS
48 CAJAS DE 4007 ETIQUETADA  ALPASA
20 CAJAS DE 4004 ETIQUETADA  ALPASA",14400,"PIEZAS","H87",0.11018,"24112902",18.6574,1586.59,2379.89,2760.67,"USD","CLAMS","ALPASA","4007",300,"ARANDANO","18OZ",18.6331909090909,0.110179861111111,0.127808638888889
"680",2018-02-26,130,"ARELY ALEJANDRA NUÑEZ MARTINEZ","ROLLOS DE FLEJE VERDE",2,NA,"H87",38.1040479574327,"31151904",NA,76.2080959148655,53441,61991.56,"MXN","FLEJE",NA,NA,NA,NA,NA,18.6331909090909,38.1040479574327,44.200695630622
"681",2018-02-26,4240,"NAMINSA S.A. DE C.V.","CLAMS.4004 18 OZ MORA 360 UNDS
48 CAJAS 4007 ETIQUETADO ALPASA
20 CAJAS 4004 ETIQUETADO ALPASA",7200,"PIEZAS","H87",0.11018,"24112902",18.6574,793.3,2379.89,2760.67,"USD","CLAMS","ALPASA","4007",360,"ZARZAMORA","18OZ",18.6331909090909,0.110180555555556,0.127809444444444
"682",2018-02-27,982,"AMBROCIO LOPEZ SOTO","TARIMAS ARMADAS DE MADERA",80,"Pieza","H87",8.24210026133029,"24112701",NA,659.368020906423,12320,14291.2,"MXN","TARIMA",NA,NA,NA,NA,NA,18.6845579545455,8.24210026133029,9.56083630314313
"683",2018-02-28,135,"ARELY ALEJANDRA NUÑEZ MARTINEZ","BOLSAS DE GEL REFRIGERANTE",500,NA,"H87",0.288216354410044,"78121500",NA,144.108177205022,14696.25,17047.65,"MXN","GEL",NA,NA,NA,NA,NA,18.735925,0.288216354410044,0.334330971115651
"684",2018-02-28,33600,"BIO PAPPEL S.A.B. DE C.V.","SEPARADOR  PARTE DE: INTERLOCK GENERICO",2100,"MILLAR","MIL",800,"14121500",18.7902,1680,1680,1948.8,"USD","INTERLOCK",NA,NA,NA,NA,NA,18.735925,0.8,0.928
"685",2018-02-28,135,"ARELY ALEJANDRA NUÑEZ MARTINEZ","TARIMAS PLASTICAS",35,NA,"H87",11.2084137826128,"24112702",NA,392.294482391448,14696.25,17047.65,"MXN","TARIMA",NA,NA,NA,NA,NA,18.735925,11.2084137826128,13.0017599878309
"686",2018-02-28,4265,"NAMINSA S.A. DE C.V.","CLAM C/PN 3705A
MATERIAL EN BCO",18000,"PIEZAS","H87",0.04868,"24112902",18.6456,876.24,3273.84,3797.66,"USD","CLAMS",NA,"3705",NA,NA,"6OZ",18.735925,0.04868,0.0564688
"687",2018-02-28,33599,"BIO PAPPEL S.A.B. DE C.V.","SEPARADOR  PARTE DE: INTERLOCK PARA CAJA PUNET CAT  1",1775,"MILLAR","MIL",633.61,"14121500",18.7902,1124.66,1124.66,1304.61,"USD","INTERLOCK","PUNNET",NA,NA,"ZARZAMORA","PUNNET",18.735925,0.633611267605634,0.734989070422535
"688",2018-02-28,135,"ARELY ALEJANDRA NUÑEZ MARTINEZ","ESQUINEROS DE CARTON DE 1.0 MT/2.5,",225,NA,"H87",0.461679901045718,"24141508",NA,103.877977735287,14696.25,17047.65,"MXN","ESQUINERO",NA,NA,NA,NA,NA,18.735925,0.461679901045718,0.535548685213033
"689",2018-02-28,33598,"BIO PAPPEL S.A.B. DE C.V.","EXTERIOR  PARTE DE: CAJA BERRIES 12 ONZAS",10000,"MILLAR","MIL",422.75,"14121500",18.7902,4227.5,4227.5,4903.9,"USD","CAJAS",NA,NA,NA,NA,"8X12OZ",18.735925,0.42275,0.49039
"690",2018-02-28,4265,"NAMINSA S.A. DE C.V.","PADS ABSORBENTES 77X77 NEGROS 30.000 UNDS",60000,"PIEZAS","H87",0.0042,"11162100",18.6456,252,3273.84,3797.66,"USD","PADS",NA,NA,30000,NA,NA,18.735925,0.0042,0.004872
"691",2018-02-28,135,"ARELY ALEJANDRA NUÑEZ MARTINEZ","PLACAS DE UNICEL DE 1*1.2*2CM",45,NA,"H87",3.20240393788938,"30141514",NA,144.108177205022,14696.25,17047.65,"MXN","UNICEL",NA,NA,NA,NA,NA,18.735925,3.20240393788938,3.71478856795168
"692",2018-02-28,136,"ARELY ALEJANDRA NUÑEZ MARTINEZ","CUBIERTAS TERMICAS DE 1.80 MTS",40,NA,"H87",26.5,"13111300",18.79,1060,1339.6,1553.94,"USD","CUBIERTAS TERMICAS",NA,NA,NA,NA,NA,18.735925,26.5,30.74
"693",2018-02-28,136,"ARELY ALEJANDRA NUÑEZ MARTINEZ","BASES TERMICAS",40,NA,"H87",6.99,"13111300",18.79,279.6,1339.6,1553.94,"USD","BASES TERMICAS",NA,NA,NA,NA,NA,18.735925,6.99,8.1084
"694",2018-02-28,4265,"NAMINSA S.A. DE C.V.","PUNNETS 150 GRS MORA 5011
MATERIAL EN BCO",60000,"PIEZAS","H87",0.03576,"24112902",18.6456,2145.6,3273.84,3797.66,"USD","CLAMS","PUNNET","5011",NA,"ZARZAMORA","150G",18.735925,0.03576,0.0414816
"695",2018-03-02,422742,"INTERNATIONAL PAPER MEXICO COMPANY S DE RL DE CV","CARTON CORRUGADO CAJA 12-18 ONZAS 1",10770,"Pieza","H87",0.88,"24112505",18.8331,9477.6,9477.6,10994.02,"USD","CAJAS",NA,NA,NA,NA,"12X18OZ",18.8331,0.88,1.0208
"696",2018-03-02,4275,"NAMINSA S.A. DE C.V.","CLAMS.3720 ARANDANOS 6 OZ  NP 5X5 900 UNDS
MATERIAL BCO",27000,"PIEZAS","H87",0.04615,"24112902",18.8331,1246.05,1284.81,1490.38,"USD","CLAMS",NA,"3720",900,"ARANDANO","6OZ",18.8331,0.04615,0.053534
"697",2018-03-02,422737,"INTERNATIONAL PAPER MEXICO COMPANY S DE RL DE CV","CAJA 6 ONZAS 2",26990,"Pieza","H87",0.34,"24112505",18.8331,9257.57,9257.57,10738.78,"USD","CAJAS",NA,NA,NA,NA,"12X6OZ",18.8331,0.343,0.39788
"698",2018-03-02,422730,"INTERNATIONAL PAPER MEXICO COMPANY S DE RL DE CV","CAJA FUIT ROUGES 2",21400,"Pieza","H87",0.38,"24112505",18.8331,8132,8132,9433.12,"USD","CAJAS","ROUGE",NA,NA,"ZARZAMORA","12X4.4OZ",18.8331,0.38,0.4408
"699",2018-03-02,4275,"NAMINSA S.A. DE C.V.","CLAMS.4004 18 OZ MORA 360 UNDS
MATERIAL ETIQUETADO",360,"PIEZAS","H87",0.10768,"24112902",18.8331,38.76,1284.81,1490.38,"USD","CLAMS",NA,"4004",360,"ZARZAMORA","18OZ",18.8331,0.107666666666667,0.124893333333333
"700",2018-03-03,2001011,"Logistics Interoceanica de Carga SA de CV","CAJA PUNNET BLACK BERRIES 7.9 OZ / 5.3 OZ",13441,NA,"H87",0.365,"14121500",18.861,4905.97,6115.66,7094.16,"USD","CAJAS","PUNNET",NA,NA,"ZARZAMORA","12X150G",18.861,0.365000371996131,0.423400431515512
"701",2018-03-03,2001011,"Logistics Interoceanica de Carga SA de CV","SEPARADOR PUNNET NEGRA BERRIES 7.9 OZ Y 5.3 OZ",13441,NA,"H87",0.09,"14121500",18.861,1209.69,6115.66,7094.16,"USD","SEPARADOR PUNNET","PUNNET",NA,NA,"ZARZAMORA","PUNNET",18.861,0.09,0.1044
"702",2018-03-05,142,"ARELY ALEJANDRA NUÑEZ MARTINEZ","ESQUINERO PLASTICO DE 2.00 MTS",300,NA,"H87",0.360310715004822,"13102022",NA,108.093214501447,45530,52814.8,"MXN","ESQUINERO",NA,NA,NA,NA,NA,18.8726,0.360310715004822,0.417960429405593
"703",2018-03-05,142,"ARELY ALEJANDRA NUÑEZ MARTINEZ","ESQUINERO PLASTICO DE 1.50 MTS",300,NA,"H87",0.270233036253616,"13102022",NA,81.0699108760849,45530,52814.8,"MXN","ESQUINERO",NA,NA,NA,NA,NA,18.8726,0.270233036253616,0.313470322054195
"704",2018-03-05,4286,"NAMINSA S.A. DE C.V.","CLAM C/PN 3705A
MATERIAL EN BLANCO",18000,"PIEZAS","H87",0.05062,"24112902",18.861,911.16,2463.05,2857.14,"USD","CLAMS",NA,"3705",NA,NA,"6OZ",18.8726,0.05062,0.0587192
"705",2018-03-05,143,"ARELY ALEJANDRA NUÑEZ MARTINEZ","CUBIERTAS TERMICAS DE 1.80 MTS",20,NA,"H87",26.5,"13111300",18.89,530,669.8,776.97,"USD","CUBIERTAS TERMICAS",NA,NA,NA,NA,NA,18.8726,26.5,30.74
"706",2018-03-05,142,"ARELY ALEJANDRA NUÑEZ MARTINEZ","PLACAS DE UNICEL DE 1*1.2*2CM",50,NA,"H87",3.17921219121902,"30141514",NA,158.960609560951,45530,52814.8,"MXN","UNICEL",NA,NA,NA,NA,NA,18.8726,3.17921219121902,3.68788614181406
"707",2018-03-05,142,"ARELY ALEJANDRA NUÑEZ MARTINEZ","TARIMAS PLASTICAS",140,NA,"H87",11.1272426692666,"24112702",NA,1557.81397369732,45530,52814.8,"MXN","TARIMA",NA,NA,NA,NA,NA,18.8726,11.1272426692666,12.9076014963492
"708",2018-03-05,142,"ARELY ALEJANDRA NUÑEZ MARTINEZ","ROLLOS DE FLEJE VERDE LISO DE 1/2",2,NA,"H87",37.6206775960917,"31151904",NA,75.2413551921834,45530,52814.8,"MXN","FLEJE",NA,NA,NA,NA,NA,18.8726,37.6206775960917,43.6399860114663
"709",2018-03-05,143,"ARELY ALEJANDRA NUÑEZ MARTINEZ","BASES TERMICAS",20,NA,"H87",6.99,"13111300",18.89,139.8,669.8,776.97,"USD","BASES TERMICAS",NA,NA,NA,NA,NA,18.8726,6.99,8.1084
"710",2018-03-05,4286,"NAMINSA S.A. DE C.V.","CLAMS.3903 MORA 12 OZ 1 PINTA
MATERIAL EN BLANCO",15600,"PIEZAS","H87",0.08508,"24112902",18.861,1327.25,2463.05,2857.14,"USD","CLAMS",NA,"3903",NA,"ZARZAMORA","12OZ",18.8726,0.0850801282051282,0.0986929487179487
"711",2018-03-05,4286,"NAMINSA S.A. DE C.V.","PADS ABSORBENTES 9.5X14 9360 UNDS NEGROS",18720,"PIEZAS","H87",0.012,"11162100",18.861,224.64,2463.05,2857.14,"USD","PADS",NA,NA,9360,NA,NA,18.8726,0.012,0.01392
"712",2018-03-05,142,"ARELY ALEJANDRA NUÑEZ MARTINEZ","ESQUINERO DE CARTON DE 1.0 MTS/4,",300,NA,"H87",0.686179964604771,"24141508",NA,205.853989381431,45530,52814.8,"MXN","ESQUINERO",NA,NA,NA,NA,NA,18.8726,0.686179964604771,0.795968758941534
"713",2018-03-05,142,"ARELY ALEJANDRA NUÑEZ MARTINEZ","KILOS DE CINTURON PORTA GEL (2 ROLLOS)",29.25,NA,"KGM",3.17921219121902,"24111503",NA,92.9919565931562,45530,52814.8,"MXN","GEL",NA,NA,NA,NA,NA,18.8726,3.17921219121902,3.68788614181406
"714",2018-03-05,142,"ARELY ALEJANDRA NUÑEZ MARTINEZ","ROLLOS DE PELICULA PLASTICA 18/60/1500",20,NA,"H87",6.62335873170628,"13111201",NA,132.467174634126,45530,52814.8,"MXN","EMPLAYE",NA,NA,NA,NA,NA,18.8726,6.62335873170628,7.68309612877929
"715",2018-03-06,4292,"NAMINSA S.A. DE C.V.","CLAMS.3720 ARANDANOS 6 OZ  NP 5X5 900 UNDS",18000,"PIEZAS","H87",0.04615,"24112902",18.8909,830.7,3419.75,3966.91,"USD","CLAMS",NA,"3720",900,"ARANDANO","6OZ",18.8909,0.04615,0.053534
"716",2018-03-06,4292,"NAMINSA S.A. DE C.V.","PADS ABSORBENTES 9.5X14 9360 UNDS NEGROS",18720,"PIEZAS","H87",0.012,"11162100",18.8909,224.64,3419.75,3966.91,"USD","PADS",NA,NA,9360,NA,NA,18.8909,0.012,0.01392
"717",2018-03-06,4294,"NAMINSA S.A. DE C.V.","Clamshell 4x4 3407
material embalaje duna sin etiqueta",24000,"PIEZAS","H87",0.03923,"24112902",18.8909,941.52,941.52,1092.16,"USD","CLAMS",NA,"3407",NA,NA,"4.4OZ",18.8909,0.03923,0.0455068
